,past_pts,window,seasonality,age_int,pts_target,sex,reg_type,Variable,Estimate,Std_Error,z_stat,p_value
61.17,all,4 yr.,mnwk,no,7,All,Logit,month06,0.71731873,0.046330187,15.48275071,4.54E-54
61.18,all,4 yr.,mnwk,no,7,All,Logit,month07,0.657606446,0.046510442,14.13889911,2.19E-45
61.19,all,4 yr.,mnwk,no,7,All,Logit,month08,0.613270025,0.046841687,13.09239829,3.64E-39
61.2,all,4 yr.,mnwk,no,7,All,Logit,month09,0.777372766,0.045654576,17.02726947,5.16E-65
61.21,all,4 yr.,mnwk,no,7,All,Logit,month10,0.601984697,0.046799976,12.86292734,7.28E-38
61.22,all,4 yr.,mnwk,no,7,All,Logit,month11,0.462552726,0.048216072,9.593330737,8.53E-22
61.23,all,4 yr.,mnwk,no,7,All,Logit,month12,-0.471941667,0.060308559,-7.82545092,5.06E-15
61.24,all,4 yr.,mnwk,no,7,All,Logit,weekdayMonday,-0.388612241,0.032331293,-12.01969367,2.80E-33
61.25,all,4 yr.,mnwk,no,7,All,Logit,weekdayTuesday,-0.373107968,0.032203708,-11.58586979,4.86E-31
61.26,all,4 yr.,mnwk,no,7,All,Logit,weekdayWednesday,-0.482970193,0.033304162,-14.50179686,1.18E-47
61.27,all,4 yr.,mnwk,no,7,All,Logit,weekdayThursday,-0.449469354,0.032974326,-13.63088835,2.62E-42
61.28,all,4 yr.,mnwk,no,7,All,Logit,weekdayFriday,-0.215909662,0.030805181,-7.008874905,2.40E-12
61.29,all,4 yr.,mnwk,no,7,All,Logit,weekdaySaturday,-0.009818801,0.029145845,-0.336885089,0.736203526
62,all,4 yr.,mnwk,with,7,All,Logit,(Intercept),-16.53932828,1.000859867,-16.52511888,2.42E-61
62.1,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE,-7.85175825,30.4315436,-0.258013802,0.796396256
62.2,all,4 yr.,mnwk,with,7,All,Logit,age_grp16-19,4.008538237,1.000419973,4.006855466,6.15E-05
62.3,all,4 yr.,mnwk,with,7,All,Logit,age_grp20-24,3.557706677,1.000234806,3.556871504,0.000375298
62.4,all,4 yr.,mnwk,with,7,All,Logit,age_grp25-34,2.90621159,1.000210722,2.905599317,0.003665505
62.5,all,4 yr.,mnwk,with,7,All,Logit,age_grp35-44,1.991125517,1.000469881,1.990190364,0.046569969
62.6,all,4 yr.,mnwk,with,7,All,Logit,age_grp45-54,1.327141125,1.000939805,1.325895042,0.184874465
62.7,all,4 yr.,mnwk,with,7,All,Logit,age_grp55-64,0.52192858,1.003182703,0.520272707,0.602873516
62.8,all,4 yr.,mnwk,with,7,All,Logit,age_grp65-199,-0.140797892,1.009216945,-0.139512018,0.88904556
62.9,all,4 yr.,mnwk,with,7,All,Logit,curr_pts_grp1-3,1.294406509,0.023964662,54.01313501,0
62.1,all,4 yr.,mnwk,with,7,All,Logit,curr_pts_grp4-6,2.02205296,0.027080547,74.66809992,0
62.11,all,4 yr.,mnwk,with,7,All,Logit,curr_pts_grp7-9,2.47833673,0.031926611,77.62604975,0
62.12,all,4 yr.,mnwk,with,7,All,Logit,curr_pts_grp10-150,3.267768787,0.026784388,122.002742,0
62.13,all,4 yr.,mnwk,with,7,All,Logit,month02,0.05465841,0.053345492,1.024611602,0.305546488
62.14,all,4 yr.,mnwk,with,7,All,Logit,month03,0.249819421,0.049802658,5.016186496,5.27E-07
62.15,all,4 yr.,mnwk,with,7,All,Logit,month04,0.48760232,0.048408448,10.0726699,7.30E-24
62.16,all,4 yr.,mnwk,with,7,All,Logit,month05,0.57065434,0.047384172,12.04314259,2.11E-33
62.17,all,4 yr.,mnwk,with,7,All,Logit,month06,0.717180628,0.046330173,15.47977456,4.75E-54
62.18,all,4 yr.,mnwk,with,7,All,Logit,month07,0.657481557,0.046510444,14.13621345,2.27E-45
62.19,all,4 yr.,mnwk,with,7,All,Logit,month08,0.613173372,0.046841666,13.09034076,3.74E-39
62.2,all,4 yr.,mnwk,with,7,All,Logit,month09,0.77729549,0.045654577,17.0255763,5.31E-65
62.21,all,4 yr.,mnwk,with,7,All,Logit,month10,0.601938647,0.046799975,12.86194365,7.37E-38
62.22,all,4 yr.,mnwk,with,7,All,Logit,month11,0.462536534,0.048216069,9.592995421,8.56E-22
62.23,all,4 yr.,mnwk,with,7,All,Logit,month12,-0.471938318,0.060308552,-7.825396264,5.06E-15
62.24,all,4 yr.,mnwk,with,7,All,Logit,weekdayMonday,-0.388611241,0.032331292,-12.01966316,2.80E-33
62.25,all,4 yr.,mnwk,with,7,All,Logit,weekdayTuesday,-0.373104512,0.032203707,-11.58576266,4.87E-31
62.26,all,4 yr.,mnwk,with,7,All,Logit,weekdayWednesday,-0.482966697,0.033304161,-14.50169234,1.18E-47
62.27,all,4 yr.,mnwk,with,7,All,Logit,weekdayThursday,-0.449465185,0.032974324,-13.63076262,2.63E-42
62.28,all,4 yr.,mnwk,with,7,All,Logit,weekdayFriday,-0.215906738,0.030805182,-7.008779867,2.40E-12
62.29,all,4 yr.,mnwk,with,7,All,Logit,weekdaySaturday,-0.009819614,0.029145845,-0.336913012,0.736182476
62.3,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp16-19,7.169030985,30.43157635,0.235578693,0.813759609
62.31,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp20-24,7.158534157,30.43156122,0.235233878,0.814027213
62.32,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp25-34,6.963519236,30.43156297,0.228825553,0.819004505
62.33,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp35-44,7.048772761,30.43158919,0.231626837,0.816827861
62.34,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp45-54,7.059913976,30.43163231,0.231992616,0.816543749
62.35,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp55-64,7.221088163,30.43181421,0.237287469,0.812433783
62.36,all,4 yr.,mnwk,with,7,All,Logit,policyTRUE:age_grp65-199,6.15680093,30.433217,0.202305295,0.839678061
63,all,4 yr.,mnwk,no,9+,All,Logit,(Intercept),-12.80651985,0.119355919,-107.2968976,0
63.1,all,4 yr.,mnwk,no,9+,All,Logit,policyTRUE,-0.23327015,0.014551551,-16.03060419,7.81E-58
63.2,all,4 yr.,mnwk,no,9+,All,Logit,age_grp16-19,0.399591615,0.116744866,3.422776759,0.00061985
63.3,all,4 yr.,mnwk,no,9+,All,Logit,age_grp20-24,-0.178167193,0.116068491,-1.535017738,0.124779471
63.4,all,4 yr.,mnwk,no,9+,All,Logit,age_grp25-34,-0.800347581,0.115801879,-6.911352262,4.80E-12
63.5,all,4 yr.,mnwk,no,9+,All,Logit,age_grp35-44,-1.180031549,0.116156187,-10.15900732,3.02E-24
63.6,all,4 yr.,mnwk,no,9+,All,Logit,age_grp45-54,-1.392136469,0.116415511,-11.95834173,5.87E-33
63.7,all,4 yr.,mnwk,no,9+,All,Logit,age_grp55-64,-1.525214501,0.117494126,-12.98119785,1.56E-38
63.8,all,4 yr.,mnwk,no,9+,All,Logit,age_grp65-199,-1.01712678,0.117028283,-8.691290258,3.58E-18
63.9,all,4 yr.,mnwk,no,9+,All,Logit,curr_pts_grp1-3,0.856056446,0.018794907,45.54725632,0
63.1,all,4 yr.,mnwk,no,9+,All,Logit,curr_pts_grp4-6,1.403433122,0.024075146,58.29385628,0
63.11,all,4 yr.,mnwk,no,9+,All,Logit,curr_pts_grp7-9,1.771547979,0.031106823,56.95046274,0
63.12,all,4 yr.,mnwk,no,9+,All,Logit,curr_pts_grp10-150,2.408460819,0.027296762,88.23247336,0
63.13,all,4 yr.,mnwk,no,9+,All,Logit,month02,0.109265567,0.037158754,2.94050674,0.003276759
63.14,all,4 yr.,mnwk,no,9+,All,Logit,month03,-0.007719347,0.037417558,-0.206302811,0.836554383
63.15,all,4 yr.,mnwk,no,9+,All,Logit,month04,0.193501318,0.036305444,5.329815492,9.83E-08
63.16,all,4 yr.,mnwk,no,9+,All,Logit,month05,0.269596721,0.035337112,7.629279968,2.36E-14
63.17,all,4 yr.,mnwk,no,9+,All,Logit,month06,0.211054315,0.03606672,5.851774635,4.86E-09
63.18,all,4 yr.,mnwk,no,9+,All,Logit,month07,-0.103608258,0.038670611,-2.679250627,0.007378714
63.19,all,4 yr.,mnwk,no,9+,All,Logit,month08,0.022299725,0.037350873,0.597033567,0.55048497
63.2,all,4 yr.,mnwk,no,9+,All,Logit,month09,0.360424779,0.034788277,10.36052405,3.75E-25
63.21,all,4 yr.,mnwk,no,9+,All,Logit,month10,0.273191374,0.035138604,7.774679235,7.56E-15
63.22,all,4 yr.,mnwk,no,9+,All,Logit,month11,0.211125514,0.035848174,5.889435626,3.88E-09
63.23,all,4 yr.,mnwk,no,9+,All,Logit,month12,0.023607157,0.037184874,0.634859129,0.525520295
63.24,all,4 yr.,mnwk,no,9+,All,Logit,weekdayMonday,0.005277875,0.029856047,0.176777426,0.859683221
63.25,all,4 yr.,mnwk,no,9+,All,Logit,weekdayTuesday,0.17984473,0.028639182,6.279674192,3.39E-10
63.26,all,4 yr.,mnwk,no,9+,All,Logit,weekdayWednesday,0.2329772,0.02830199,8.231831185,1.84E-16
63.27,all,4 yr.,mnwk,no,9+,All,Logit,weekdayThursday,0.336420994,0.027708757,12.14132391,6.38E-34
63.28,all,4 yr.,mnwk,no,9+,All,Logit,weekdayFriday,0.349164436,0.027625968,12.63899388,1.29E-36
63.29,all,4 yr.,mnwk,no,9+,All,Logit,weekdaySaturday,0.212842533,0.028421421,7.488806844,6.95E-14
64,all,4 yr.,mnwk,with,9+,All,Logit,(Intercept),-12.74583486,0.152554837,-83.54920187,0
64.1,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE,-0.376037153,0.233265836,-1.612054127,0.106950162
64.2,all,4 yr.,mnwk,with,9+,All,Logit,age_grp16-19,0.361024754,0.151996709,2.375214277,0.017538765
64.3,all,4 yr.,mnwk,with,9+,All,Logit,age_grp20-24,-0.232389747,0.150909351,-1.539929406,0.123577562
64.4,all,4 yr.,mnwk,with,9+,All,Logit,age_grp25-34,-0.853545421,0.150601562,-5.667573479,1.45E-08
64.5,all,4 yr.,mnwk,with,9+,All,Logit,age_grp35-44,-1.251762949,0.151119863,-8.283245639,1.20E-16
64.6,all,4 yr.,mnwk,with,9+,All,Logit,age_grp45-54,-1.43101616,0.151499436,-9.445686407,3.53E-21
64.7,all,4 yr.,mnwk,with,9+,All,Logit,age_grp55-64,-1.595170115,0.153209574,-10.41168688,2.19E-25
64.8,all,4 yr.,mnwk,with,9+,All,Logit,age_grp65-199,-1.145558377,0.152787292,-7.497733341,6.49E-14
64.9,all,4 yr.,mnwk,with,9+,All,Logit,curr_pts_grp1-3,0.855810689,0.018794012,45.53634778,0
64.1,all,4 yr.,mnwk,with,9+,All,Logit,curr_pts_grp4-6,1.40335126,0.024074172,58.29281442,0
64.11,all,4 yr.,mnwk,with,9+,All,Logit,curr_pts_grp7-9,1.771394324,0.0311071,56.94501691,0
64.12,all,4 yr.,mnwk,with,9+,All,Logit,curr_pts_grp10-150,2.40950964,0.027298397,88.26561047,0
64.13,all,4 yr.,mnwk,with,9+,All,Logit,month02,0.109248301,0.037158625,2.940052274,0.003281569
64.14,all,4 yr.,mnwk,with,9+,All,Logit,month03,-0.007748134,0.037417425,-0.207072871,0.835952949
64.15,all,4 yr.,mnwk,with,9+,All,Logit,month04,0.193626478,0.036305349,5.333276942,9.65E-08
64.16,all,4 yr.,mnwk,with,9+,All,Logit,month05,0.269724735,0.035337029,7.632920644,2.29E-14
64.17,all,4 yr.,mnwk,with,9+,All,Logit,month06,0.211180099,0.036066632,5.855276334,4.76E-09
64.18,all,4 yr.,mnwk,with,9+,All,Logit,month07,-0.103494988,0.038670495,-2.676329571,0.007443341
64.19,all,4 yr.,mnwk,with,9+,All,Logit,month08,0.022397991,0.037350763,0.599666216,0.548728708
64.2,all,4 yr.,mnwk,with,9+,All,Logit,month09,0.360500938,0.034788167,10.36274597,3.66E-25
64.21,all,4 yr.,mnwk,with,9+,All,Logit,month10,0.273246335,0.035138484,7.776269858,7.47E-15
64.22,all,4 yr.,mnwk,with,9+,All,Logit,month11,0.21115789,0.03584805,5.890359238,3.85E-09
64.23,all,4 yr.,mnwk,with,9+,All,Logit,month12,0.023622598,0.03718474,0.635276673,0.525247985
64.24,all,4 yr.,mnwk,with,9+,All,Logit,weekdayMonday,0.005278023,0.029855934,0.176783031,0.859678818
64.25,all,4 yr.,mnwk,with,9+,All,Logit,weekdayTuesday,0.179845257,0.028639072,6.279716574,3.39E-10
64.26,all,4 yr.,mnwk,with,9+,All,Logit,weekdayWednesday,0.232977138,0.028301882,8.23186032,1.84E-16
64.27,all,4 yr.,mnwk,with,9+,All,Logit,weekdayThursday,0.336421814,0.027708653,12.1413989,6.37E-34
64.28,all,4 yr.,mnwk,with,9+,All,Logit,weekdayFriday,0.349165302,0.027625864,12.63907247,1.29E-36
64.29,all,4 yr.,mnwk,with,9+,All,Logit,weekdaySaturday,0.212843254,0.028421316,7.488859901,6.95E-14
64.3,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp16-19,0.096852844,0.237056157,0.408564982,0.682858934
64.31,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp20-24,0.128453022,0.235648908,0.545103405,0.585682401
64.32,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp25-34,0.126426827,0.23531861,0.537258091,0.59108935
64.33,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp35-44,0.166909078,0.236089997,0.706972254,0.47958372
64.34,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp45-54,0.095542162,0.236658841,0.403712623,0.686424056
64.35,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp55-64,0.162136231,0.238800903,0.678959875,0.497163286
64.36,all,4 yr.,mnwk,with,9+,All,Logit,policyTRUE:age_grp65-199,0.278582205,0.237900191,1.171004546,0.24159695
65,all,4 yr.,mnwk,no,all,Male,Logit,(Intercept),-9.207593994,0.019489126,-472.4477615,0
65.1,all,4 yr.,mnwk,no,all,Male,Logit,policyTRUE,-0.111281458,0.001199405,-92.78054744,0
65.2,all,4 yr.,mnwk,no,all,Male,Logit,age_grp16-19,1.217009412,0.019459732,62.53988651,0
65.3,all,4 yr.,mnwk,no,all,Male,Logit,age_grp20-24,1.067629076,0.019365552,55.13031865,0
65.4,all,4 yr.,mnwk,no,all,Male,Logit,age_grp25-34,0.885447523,0.019329535,45.80800942,0
65.5,all,4 yr.,mnwk,no,all,Male,Logit,age_grp35-44,0.784723052,0.019330302,40.59548761,0
65.6,all,4 yr.,mnwk,no,all,Male,Logit,age_grp45-54,0.691272865,0.01933199,35.7579768,4.97E-280
65.7,all,4 yr.,mnwk,no,all,Male,Logit,age_grp55-64,0.53937063,0.019361557,27.85781328,8.66E-171
65.8,all,4 yr.,mnwk,no,all,Male,Logit,age_grp65-199,0.201894432,0.019428185,10.39183187,2.70E-25
65.9,all,4 yr.,mnwk,no,all,Male,Logit,curr_pts_grp1-3,1.083160616,0.001474555,734.5678864,0
65.1,all,4 yr.,mnwk,no,all,Male,Logit,curr_pts_grp4-6,1.534203828,0.001833294,836.8564139,0
65.11,all,4 yr.,mnwk,no,all,Male,Logit,curr_pts_grp7-9,1.779227485,0.002410641,738.0722276,0
65.12,all,4 yr.,mnwk,no,all,Male,Logit,curr_pts_grp10-150,2.004205155,0.002504508,800.2389609,0
65.13,all,4 yr.,mnwk,no,all,Male,Logit,month02,0.181573542,0.003015164,60.22011232,0
65.14,all,4 yr.,mnwk,no,all,Male,Logit,month03,0.208627287,0.002933306,71.12359578,0
65.15,all,4 yr.,mnwk,no,all,Male,Logit,month04,0.182377423,0.002997185,60.84957685,0
65.16,all,4 yr.,mnwk,no,all,Male,Logit,month05,0.211401962,0.002950049,71.66048006,0
65.17,all,4 yr.,mnwk,no,all,Male,Logit,month06,0.187677613,0.002988788,62.79389221,0
65.18,all,4 yr.,mnwk,no,all,Male,Logit,month07,0.15545366,0.002984355,52.08953865,0
65.19,all,4 yr.,mnwk,no,all,Male,Logit,month08,0.048448362,0.003061087,15.82717419,2.02E-56
65.2,all,4 yr.,mnwk,no,all,Male,Logit,month09,0.286487317,0.002915898,98.25010321,0
65.21,all,4 yr.,mnwk,no,all,Male,Logit,month10,0.248718378,0.002912464,85.39791697,0
65.22,all,4 yr.,mnwk,no,all,Male,Logit,month11,0.217939695,0.002955767,73.73372371,0
65.23,all,4 yr.,mnwk,no,all,Male,Logit,month12,-0.544821971,0.003602943,-151.2158316,0
65.24,all,4 yr.,mnwk,no,all,Male,Logit,weekdayMonday,0.34948659,0.002433872,143.5928608,0
65.25,all,4 yr.,mnwk,no,all,Male,Logit,weekdayTuesday,0.440758298,0.00239014,184.4068622,0
65.26,all,4 yr.,mnwk,no,all,Male,Logit,weekdayWednesday,0.490753093,0.002367593,207.2793679,0
65.27,all,4 yr.,mnwk,no,all,Male,Logit,weekdayThursday,0.445137081,0.002389728,186.2710402,0
65.28,all,4 yr.,mnwk,no,all,Male,Logit,weekdayFriday,0.375167268,0.002423098,154.8295791,0
65.29,all,4 yr.,mnwk,no,all,Male,Logit,weekdaySaturday,0.091451928,0.002578295,35.46992925,1.43E-275
66,all,4 yr.,mnwk,with,all,Male,Logit,(Intercept),-9.251487808,0.027162255,-340.6008787,0
66.1,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE,-0.019544172,0.038573561,-0.506672749,0.612384455
66.2,all,4 yr.,mnwk,with,all,Male,Logit,age_grp16-19,1.270693479,0.027271553,46.59410058,0
66.3,all,4 yr.,mnwk,with,all,Male,Logit,age_grp20-24,1.130079476,0.027126907,41.65898719,0
66.4,all,4 yr.,mnwk,with,all,Male,Logit,age_grp25-34,0.948171996,0.02708125,35.01212084,1.47E-268
66.5,all,4 yr.,mnwk,with,all,Male,Logit,age_grp35-44,0.827472952,0.027083409,30.55276201,5.20E-205
66.6,all,4 yr.,mnwk,with,all,Male,Logit,age_grp45-54,0.72501581,0.0270894,26.76381975,8.53E-158
66.7,all,4 yr.,mnwk,with,all,Male,Logit,age_grp55-64,0.56685692,0.027134932,20.89030153,6.56E-97
66.8,all,4 yr.,mnwk,with,all,Male,Logit,age_grp65-199,0.197146441,0.027243305,7.236509818,4.60E-13
66.9,all,4 yr.,mnwk,with,all,Male,Logit,curr_pts_grp1-3,1.082736054,0.00147455,734.2821808,0
66.1,all,4 yr.,mnwk,with,all,Male,Logit,curr_pts_grp4-6,1.533843665,0.001833235,836.6870215,0
66.11,all,4 yr.,mnwk,with,all,Male,Logit,curr_pts_grp7-9,1.778896506,0.002410632,737.9377812,0
66.12,all,4 yr.,mnwk,with,all,Male,Logit,curr_pts_grp10-150,2.005138166,0.002504415,800.6412733,0
66.13,all,4 yr.,mnwk,with,all,Male,Logit,month02,0.181563104,0.003015166,60.21662056,0
66.14,all,4 yr.,mnwk,with,all,Male,Logit,month03,0.208608486,0.002933308,71.11714794,0
66.15,all,4 yr.,mnwk,with,all,Male,Logit,month04,0.18244629,0.002997187,60.87250255,0
66.16,all,4 yr.,mnwk,with,all,Male,Logit,month05,0.211474314,0.002950053,71.68492354,0
66.17,all,4 yr.,mnwk,with,all,Male,Logit,month06,0.187748981,0.002988791,62.81770797,0
66.18,all,4 yr.,mnwk,with,all,Male,Logit,month07,0.155519358,0.002984357,52.11151297,0
66.19,all,4 yr.,mnwk,with,all,Male,Logit,month08,0.048505167,0.00306109,15.84571939,1.50E-56
66.2,all,4 yr.,mnwk,with,all,Male,Logit,month09,0.286530621,0.0029159,98.26490258,0
66.21,all,4 yr.,mnwk,with,all,Male,Logit,month10,0.248749883,0.002912466,85.40869287,0
66.22,all,4 yr.,mnwk,with,all,Male,Logit,month11,0.217958256,0.002955768,73.73996702,0
66.23,all,4 yr.,mnwk,with,all,Male,Logit,month12,-0.544813067,0.003602943,-151.2133323,0
66.24,all,4 yr.,mnwk,with,all,Male,Logit,weekdayMonday,0.349486312,0.002433872,143.5927177,0
66.25,all,4 yr.,mnwk,with,all,Male,Logit,weekdayTuesday,0.440758926,0.002390141,184.4070886,0
66.26,all,4 yr.,mnwk,with,all,Male,Logit,weekdayWednesday,0.49075338,0.002367593,207.2794511,0
66.27,all,4 yr.,mnwk,with,all,Male,Logit,weekdayThursday,0.44513891,0.002389728,186.2717694,0
66.28,all,4 yr.,mnwk,with,all,Male,Logit,weekdayFriday,0.375168763,0.002423099,154.8301658,0
66.29,all,4 yr.,mnwk,with,all,Male,Logit,weekdaySaturday,0.091452345,0.002578295,35.47008537,1.42E-275
66.3,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp16-19,-0.110693406,0.038910958,-2.844787509,0.004444106
66.31,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp20-24,-0.129963545,0.038719072,-3.356576948,0.000789138
66.32,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp25-34,-0.130091658,0.038656518,-3.365322708,0.000764542
66.33,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp35-44,-0.089141655,0.038661665,-2.305685889,0.02112819
66.34,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp45-54,-0.071310006,0.038667163,-1.844200616,0.065153909
66.35,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp55-64,-0.059385782,0.038728218,-1.533398246,0.125177761
66.36,all,4 yr.,mnwk,with,all,Male,Logit,policyTRUE:age_grp65-199,0.001145865,0.038864298,0.029483746,0.976478782
67,all,4 yr.,mnwk,no,1,Male,Logit,(Intercept),-12.42957431,0.087171093,-142.588258,0
67.1,all,4 yr.,mnwk,no,1,Male,Logit,policyTRUE,0.095311086,0.004253515,22.40760694,3.32E-111
67.2,all,4 yr.,mnwk,no,1,Male,Logit,age_grp16-19,1.612473708,0.087085661,18.51594951,1.54E-76
67.3,all,4 yr.,mnwk,no,1,Male,Logit,age_grp20-24,1.276423473,0.0868508,14.69673821,6.76E-49
67.4,all,4 yr.,mnwk,no,1,Male,Logit,age_grp25-34,1.276966131,0.086701365,14.72832785,4.24E-49
67.5,all,4 yr.,mnwk,no,1,Male,Logit,age_grp35-44,1.30376724,0.08668875,15.03963591,4.04E-51
67.6,all,4 yr.,mnwk,no,1,Male,Logit,age_grp45-54,1.259900786,0.086686798,14.53394083,7.38E-48
67.7,all,4 yr.,mnwk,no,1,Male,Logit,age_grp55-64,1.135885886,0.086755962,13.09288559,3.62E-39
67.8,all,4 yr.,mnwk,no,1,Male,Logit,age_grp65-199,0.745527086,0.086939045,8.575284949,9.88E-18
67.9,all,4 yr.,mnwk,no,1,Male,Logit,curr_pts_grp1-3,1.089574285,0.005189734,209.9480021,0
67.1,all,4 yr.,mnwk,no,1,Male,Logit,curr_pts_grp4-6,1.497998659,0.006596425,227.0925051,0
67.11,all,4 yr.,mnwk,no,1,Male,Logit,curr_pts_grp7-9,1.795619394,0.008577514,209.3403063,0
67.12,all,4 yr.,mnwk,no,1,Male,Logit,curr_pts_grp10-150,2.126934015,0.008611308,246.9931326,0
67.13,all,4 yr.,mnwk,no,1,Male,Logit,month02,0.210212041,0.010624582,19.78544169,3.97E-87
67.14,all,4 yr.,mnwk,no,1,Male,Logit,month03,0.230534984,0.010351637,22.270389,7.16E-110
67.15,all,4 yr.,mnwk,no,1,Male,Logit,month04,0.164912595,0.010668178,15.45836548,6.63E-54
67.16,all,4 yr.,mnwk,no,1,Male,Logit,month05,0.241460435,0.010392328,23.23448884,2.04E-119
67.17,all,4 yr.,mnwk,no,1,Male,Logit,month06,0.195934654,0.010576972,18.52464609,1.31E-76
67.18,all,4 yr.,mnwk,no,1,Male,Logit,month07,0.126558336,0.010648009,11.88563386,1.41E-32
67.19,all,4 yr.,mnwk,no,1,Male,Logit,month08,0.042198089,0.010878073,3.879187736,0.000104806
67.2,all,4 yr.,mnwk,no,1,Male,Logit,month09,0.380764024,0.010130434,37.5861522,0
67.21,all,4 yr.,mnwk,no,1,Male,Logit,month10,0.23634272,0.010353378,22.82759422,2.44E-115
67.22,all,4 yr.,mnwk,no,1,Male,Logit,month11,0.179310426,0.010580953,16.94652821,2.04E-64
67.23,all,4 yr.,mnwk,no,1,Male,Logit,month12,-0.545866987,0.012777282,-42.72168234,0
67.24,all,4 yr.,mnwk,no,1,Male,Logit,weekdayMonday,0.490076662,0.008802501,55.67470652,0
67.25,all,4 yr.,mnwk,no,1,Male,Logit,weekdayTuesday,0.605755843,0.008617367,70.29476917,0
67.26,all,4 yr.,mnwk,no,1,Male,Logit,weekdayWednesday,0.622473051,0.008594837,72.42406296,0
67.27,all,4 yr.,mnwk,no,1,Male,Logit,weekdayThursday,0.575266188,0.008672993,66.32844854,0
67.28,all,4 yr.,mnwk,no,1,Male,Logit,weekdayFriday,0.454895365,0.008867801,51.29742498,0
67.29,all,4 yr.,mnwk,no,1,Male,Logit,weekdaySaturday,0.091765048,0.009586629,9.572191452,1.05E-21
68,all,4 yr.,mnwk,with,1,Male,Logit,(Intercept),-12.57941188,0.134684164,-93.39933918,0
68.1,all,4 yr.,mnwk,with,1,Male,Logit,policyTRUE,0.366474269,0.175614899,2.086806255,0.036905652
68.2,all,4 yr.,mnwk,with,1,Male,Logit,age_grp16-19,1.808119184,0.135034303,13.39007308,6.91E-41
68.3,all,4 yr.,mnwk,with,1,Male,Logit,age_grp20-24,1.489517017,0.134669294,11.06055413,1.95E-28
68.4,all,4 yr.,mnwk,with,1,Male,Logit,age_grp25-34,1.458547571,0.134488729,10.84512867,2.10E-27
68.5,all,4 yr.,mnwk,with,1,Male,Logit,age_grp35-44,1.455553821,0.134476187,10.82387786,2.65E-27
68.6,all,4 yr.,mnwk,with,1,Male,Logit,age_grp45-54,1.390838546,0.134485908,10.34189059,4.55E-25
68.7,all,4 yr.,mnwk,with,1,Male,Logit,age_grp55-64,1.249940047,0.134598433,9.286438349,1.60E-20
68.8,all,4 yr.,mnwk,with,1,Male,Logit,age_grp65-199,0.782386379,0.134931474,5.798397908,6.70E-09
68.9,all,4 yr.,mnwk,with,1,Male,Logit,curr_pts_grp1-3,1.08865401,0.005189368,209.7854693,0
68.1,all,4 yr.,mnwk,with,1,Male,Logit,curr_pts_grp4-6,1.49716974,0.0065956,226.9952338,0
68.11,all,4 yr.,mnwk,with,1,Male,Logit,curr_pts_grp7-9,1.794768726,0.008576911,209.2558322,0
68.12,all,4 yr.,mnwk,with,1,Male,Logit,curr_pts_grp10-150,2.129019876,0.008609232,247.2949773,0
68.13,all,4 yr.,mnwk,with,1,Male,Logit,month02,0.210189338,0.01062458,19.78330817,4.15E-87
68.14,all,4 yr.,mnwk,with,1,Male,Logit,month03,0.230495313,0.010351637,22.26655646,7.80E-110
68.15,all,4 yr.,mnwk,with,1,Male,Logit,month04,0.165081261,0.010668184,15.47416648,5.18E-54
68.16,all,4 yr.,mnwk,with,1,Male,Logit,month05,0.241637977,0.010392338,23.25155123,1.37E-119
68.17,all,4 yr.,mnwk,with,1,Male,Logit,month06,0.196109899,0.01057698,18.54120037,9.61E-77
68.18,all,4 yr.,mnwk,with,1,Male,Logit,month07,0.126719468,0.010648015,11.90076024,1.17E-32
68.19,all,4 yr.,mnwk,with,1,Male,Logit,month08,0.042336879,0.010878077,3.891945005,9.94E-05
68.2,all,4 yr.,mnwk,with,1,Male,Logit,month09,0.380870456,0.010130435,37.5966545,0
68.21,all,4 yr.,mnwk,with,1,Male,Logit,month10,0.236419373,0.010353378,22.83499918,2.06E-115
68.22,all,4 yr.,mnwk,with,1,Male,Logit,month11,0.179354136,0.010580952,16.95066172,1.90E-64
68.23,all,4 yr.,mnwk,with,1,Male,Logit,month12,-0.54584385,0.012777279,-42.71988204,0
